Feature Id	Gene Symbol	Uni Gene Id	Gene Id	Accession Id	Ref Seq Protein Id	Ref Seq Transcript Id
218181_s_at	MAP4K4					
218180_s_at	EPS8L2					
217865_at	RNF130					
217864_s_at	PIAS1					
217863_at	PIAS1					
217862_at	PIAS1					
217861_s_at	PREB					
217860_at	NDUFA10					
217859_s_at	SLC39A9					
217858_s_at	ARMCX3					
217857_s_at	RBM8A					
217856_at	RBM8A					
217855_x_at	SDF4					
217854_s_at	POLR2E					
217853_at	TNS3					
217852_s_at	ARL8B					
217851_s_at	PRELID3B					
217849_s_at	CDC42BPB					
217848_s_at	PPA1					
217847_s_at	THRAP3					
217845_x_at	HIGD1A					
217844_at	CTDSP1					
217843_s_at	MED4					
217841_s_at	PPME1					
217840_at	DDX41					
217839_at	TFG					
217838_s_at	EVL					
217836_s_at	YY1AP1					
217834_s_at	SYNCRIP					
217833_at	SYNCRIP					
217832_at	SYNCRIP					
217831_s_at	NSFL1C					
217830_s_at	NSFL1C					
217829_s_at	USP39					
217828_at	SLTM					
217827_s_at	SPG21					
217826_s_at	UBE2J1					
217825_s_at	UBE2J1					
217824_at	UBE2J1					
217823_s_at	UBE2J1					
217822_at	WBP11					
217821_s_at	WBP11					
217820_s_at	ENAH					
217819_at	GOLGA7					
217818_s_at	ARPC4					
217817_at	ARPC4					
217816_s_at	PCNP					
217815_at	SUPT16H					
217814_at	CCDC47					
217813_s_at	SPIN1					
217812_at	YTHDF2					
217811_at	SELENOT					
217810_x_at	LARS					
217809_at	BZW2					
217808_s_at	MAPKAP1					
217806_s_at	POLDIP2					
217805_at	ILF3					
217804_s_at	ILF3					
217803_at	GOLPH3					
217802_s_at	NUCKS1					
217801_at	ATP5E					
217800_s_at	NDFIP1					
217799_x_at	UBE2H					
217798_at	CNOT2					
217797_at	UFC1					
217796_s_at	NPLOC4					
217795_s_at	TMEM43					
217794_at	PRR13					
217793_at	RAB11B					
217792_at	SNX5					
217791_s_at	ALDH18A1					
217790_s_at	SSR3					
217789_at	SNX6					
217788_s_at	GALNT2					
217787_s_at	GALNT2					
217786_at	PRMT5					
217785_s_at	YKT6					
217784_at	YKT6					
217783_s_at	YPEL5					
217782_s_at	GPS1					
217781_s_at	ZNF106					
217780_at	WDR83OS					
217779_s_at	PNRC2					
217778_at	SLC39A1					
217777_s_at	HACD3					
217776_at	RDH11					
217775_s_at	RDH11					
217774_s_at	TRMT112					
217773_s_at	NDUFA4					
217772_s_at	MTCH2					
217771_at	GOLM1					
217770_at	PIGT					
217769_s_at	POMP					
217768_at	C14orf166					
217767_at	C3					
217766_s_at	TMEM50A					
217765_at	NRBP1					
217764_s_at	RAB31					
217763_s_at	RAB31					
217762_s_at	RAB31					
217761_at	ADI1					
217760_at	TRIM44					
217759_at	TRIM44					
217758_s_at	TM9SF3					
217757_at	A2M					
217755_at	HN1					
217754_at	DDX56					
217752_s_at	CNDP2					
217751_at	GSTK1					
217750_s_at	UBE2Z					
217749_at	COPG1					
217748_at	ADIPOR1					
217747_s_at	RPS9					
217746_s_at	PDCD6IP					
217745_s_at	NAA50					
217744_s_at	PERP					
217743_s_at	TMEM30A					
217742_s_at	WAC					
217741_s_at	ZFAND5					
217739_s_at	NAMPT					
217738_at	NAMPT					
217737_x_at	RTFDC1					
217736_s_at	EIF2AK1					
217735_s_at	EIF2AK1					
217734_s_at	WDR6					
217733_s_at	TMSB10					
217732_s_at	ITM2B					
217731_s_at	ITM2B					
217729_s_at	AES					
217728_at	S100A6					
217727_x_at	VPS35					
217726_at	COPZ1					
217725_x_at	SERBP1					
217724_at	SERBP1					
217723_x_at	RPS12					
217722_s_at	NGRN					
217721_at	SEPT7					
217173_s_at	LDLR					
217171_at	SMPD1					
217168_s_at	HERPUD1					
217167_x_at	GK					
217165_x_at	MT1F					
217163_at	ESR1					
217162_at	TSPY1					
217161_x_at	ACAN					
217160_at	TSPY1					
217159_x_at	SIGLEC7					
217158_at	PTGER4P2-CDK2AP2P2					
217154_s_at	EDN3					
217153_at	ARHGAP1					
217150_s_at	NF2					
217149_x_at	TNK1					
217147_s_at	TRAT1					
217146_at	JRK					
217143_s_at	YME1L1					
217141_at	BTBD7					
217140_s_at	VDAC1					
217139_at	VDAC1					
217138_x_at	IGLC1					
217134_at	MTAP					
217133_x_at	CYP2B6					
217128_s_at	CAMK1G					
217127_at	CTH					
217124_at	IQCE					
217123_x_at	PMCHL1					
217121_at	TNKS					
217120_s_at	MED14					
217119_s_at	CXCR3					
217118_s_at	KIAA0930					
217115_at	MKRN7P					
217113_at	AMACR					
217112_at	PDGFB					
217111_at	AMACR					
217110_s_at	MUC4					
217109_at	MUC4					
217106_x_at	DIMT1					
217104_at	ST20					
217103_at	LDLR					
217101_at	TTC39A					
217100_s_at	UBXN7					
217099_s_at	GEMIN4					
217098_s_at	ZSCAN12					
217097_s_at	PHTF2					
217096_at	PCLO					
217095_x_at	NCR1					
217094_s_at	ITCH					
217093_at	RNASE1					
217090_at	ADAM3A					
217088_s_at	NCR1					
217087_at	C1orf68					
217086_at	CHRNB3					
217081_at	OR2H2					
217080_s_at	HOMER2					
217078_s_at	CD300A					
217077_s_at	GABBR2					
217075_x_at	KMT2B					
217074_at	SMOX					
217073_x_at	APOA1					
217072_at	CD300A					
217071_s_at	MTHFR					
217070_at	MTHFR					
217069_at	KMT2B					
217067_s_at	DMP1					
217066_s_at	DMPK					
217065_at	YME1L1					
217063_x_at	YME1L1					
217062_at	DMPK					
217061_s_at	ETV1					
217059_at	MUC7					
217058_at	GNAS					
217057_s_at	GNAS					
217056_at	YME1L1					
217054_at	MUC3A					
217053_x_at	ETV1					
217050_at	DIAPH2-AS1					
217047_s_at	FAM13A					
217046_s_at	AGER					
217045_x_at	NCR2					
217952_x_at	PHF3					
217951_s_at	PHF3					
217950_at	NOSIP					
217949_s_at	VKORC1					
217948_at	FAM127B					
217947_at	CMTM6					
217044_s_at	PLEKHG3					
217043_s_at	MFN1					
217042_at	RDH11					
217041_at	NPTXR					
217040_x_at	SOX15					
217039_x_at	ELK2AP					
217035_at	SKAP2					
217033_x_at	NTRK3					
217031_at	KRT84					
217030_at	LOC101929550					
217028_at	CXCR4					
217026_at	CFTR					
217025_s_at	DBN1					
217021_at	CYB5A					
217020_at	RARB					
217018_at	PDSS2					
217017_at	OSBPL10					
217016_x_at	TMEM212					
217013_at	AZGP1P1					
217011_at	GBX1					
217010_s_at	CDC25C					
217009_at	PGK2					
217008_s_at	GRM7					
217007_s_at	ADAM15					
217006_x_at	FASN					
217005_at	LDLR					
217004_s_at	MCF2					
217003_s_at	ADAM5					
217002_s_at	HTR3A					
217001_x_at	HLA-DOA					
216999_at	EPOR					
216998_s_at	ADAM5					
216997_x_at	TLE4					
216996_s_at	FASTKD2					
216995_x_at	MKRN2					
216994_s_at	RUNX2					
216993_s_at	COL11A2					
216992_s_at	GRM8					
216991_at	ZNF224					
216990_at	GART					
216989_at	SPAM1					
216988_s_at	PTP4A2					
216987_at	IRF4					
216986_s_at	IRF4					
216985_s_at	STX3					
216983_s_at	ZNF224					
216981_x_at	SPN					
216980_s_at	SPN					
216979_at	NR4A3					
216977_x_at	SNRPA1					
216976_s_at	RYK					
216975_x_at	NPAS1					
216974_at	KITLG					
216973_s_at	HOXB7					
216972_at	SPAM1					
216971_s_at	PLEC					
216970_at	RGS7					
216969_s_at	KIF22					
216968_at	MASP2					
216967_at	GAP43					
216966_at	ITGA2B					
216965_x_at	SPG20					
216964_at	USP22					
216963_s_at	GAP43					
216962_at	RPAIN					
216961_s_at	RPAIN					
216960_s_at	ZNF133					
216959_x_at	NRCAM					
216958_s_at	IVD					
216957_at	USP22					
216956_s_at	ITGA2B					
216955_at	TAF1					
216954_x_at	ATP5O					
216953_s_at	WT1					
216952_s_at	LMNB2					
216951_at	FCGR1A					
216947_at	DES					
216946_at	HLA-DOA					
216945_x_at	PASK					
216944_s_at	ITPR1					
216942_s_at	CD58					
216941_s_at	TAF1B					
216940_x_at	YBX1					
216939_s_at	HTR4					
216938_x_at	DRD2					
216937_s_at	RS1					
216935_at	LINC00302					
216933_x_at	APC					
216930_at	HNF1A					
216929_x_at	ABO					
216928_at	TAL1					
216927_at	MAU2					
216926_s_at	MAU2					
216925_s_at	TAL1					
216924_s_at	DRD2					
216921_s_at	KRT35					
216919_at	TP53I11					
216918_s_at	DST					
216917_s_at	SYCP1					
216916_s_at	DLGAP2					
216915_s_at	PTPN12					
216914_at	CDC25C					
216913_s_at	RRP12					
216912_at	ARHGEF4					
216911_s_at	HIC2					
216910_at	XPNPEP2					
216909_at	RRP12					
216908_x_at	RRN3P1					
216906_at	ST14					
216905_s_at	ST14					
216904_at	COL6A1					
216903_s_at	MICU1					
216901_s_at	IKZF1					
216900_s_at	CHRNA4					
216899_s_at	SKAP2					
216898_s_at	COL4A3					
216897_s_at	FAM76A					
216896_at	COL4A3					
216895_at	GABRG3					
216894_x_at	CDKN1C					
216893_s_at	COL4A3					
216892_at	IGHG1					
216889_s_at	HNF4A					
216888_at	LDB3					
216887_s_at	LDB3					
216886_at	CHRNA4					
216885_s_at	DCAF8					
216884_at	PTPN12					
216883_x_at	PDE6D					
216882_s_at	NEBL					
216881_x_at	PRB4					
216880_at	RAD51B					
216878_x_at	HAB1					
216877_at	LOC100505498					
216876_s_at	IL17A					
216689_x_at	ARHGAP1					
216687_x_at	UGT2B15					
216686_at	ANKRD36BP2					
216685_s_at	MTAP					
216684_s_at	SS18					
216682_s_at	SUPT20H					
216681_at	ENOX2					
216680_s_at	EPHB4					
216679_at	DDR1-AS1					
216678_at	IFT122					
216677_at	ZNF154					
216676_x_at	KIR3DL3					
216674_at	HES2					
216672_s_at	MYT1L					
216671_x_at	MUC8					
216670_at	KLK13					
216669_at	PDSS2					
216667_at	ECRP					
216666_at	MGAM2					
216665_s_at	LOC101929148					
216664_at	LOC101929148					
216663_s_at	ZMYND10					
216662_at	MYO7B					
216661_x_at	CYP2C9					
216660_at	MYO7B					
216659_at	DHFRP3					
216657_at	ATXN3					
216654_at	TNXB					
216653_at	DR1					
216652_s_at	DR1					
216651_s_at	GAD2					
216649_at	RREB1					
216648_s_at	RREB1					
216647_at	TCF3					
216646_at	DSCC1					
216645_at	TCF3					
216641_s_at	LAD1					
216640_s_at	PDIA6					
216639_at	SRPX2					
216638_s_at	PRLR					
216634_at	PLCH1					
216633_s_at	PLCH1					
216632_at	NAV3					
216629_at	SRRM2					
216627_s_at	B4GALT1					
216624_s_at	KMT2A					
216623_x_at	TOX3					
216622_at	LAMB4					
216620_s_at	ARHGEF10					
216617_s_at	MAG					
216615_s_at	HTR3A					
216611_s_at	SLC6A2					
216610_at	SLC6A2					
216609_at	TXN					
216608_at	DKFZP434A062					
216606_x_at	LYPLA2					
216605_s_at	CEACAM21					
216604_s_at	SLC7A8					
216603_at	SLC7A8					
216602_s_at	FARSA					
216601_at	AOC4P					
216600_x_at	ALDOB					
216599_x_at	SLC22A6					
216598_s_at	CCL2					
216596_at	DKFZP434L187					
216595_at	FAM186A					
216594_x_at	AKR1C1					
216593_s_at	PIGC					
216592_at	MAGEC3					
216591_s_at	SDHC					
216590_at	GNAT3					
216582_at	POM121L2					
216579_at	GJB4					
216573_at	IGLV1-44					
216572_at	FOXL1					
216566_at	IGLV@					
216563_at	ANKRD12					
216560_x_at	IGLC1					
216555_at	PRR14L					
216554_s_at	ENO1					
216552_x_at	KIR2DS4					
217720_at	CHCHD2					
217719_at	EIF3L					
217718_s_at	YWHAB					
217717_s_at	YWHAB					
217716_s_at	SEC61A1					
217711_at	TEK					
217710_x_at	ITPK1					
217707_x_at	SMARCA2					
217705_at	PRKD1					
217704_x_at	SUZ12P1					
217700_at	CNPY4					
217696_at	FUT7					
217693_x_at	MAGOH2P					
217692_at	MAGOH2P					
217690_at	ENOSF1					
217689_at	PTPN1					
217688_at	ADCY2					
217687_at	ADCY2					
217686_at	PTPN1					
217684_at	TYMS					
217683_at	HBE1					
217681_at	WNT7B					
217678_at	SLC7A11					
217677_at	PLEKHA2					
217675_at	ZBTB7C					
217673_x_at	GNAS					
217672_x_at	EIF1					
217670_at	RPLP2					
217669_s_at	AKAP6					
217668_at	LRRC75B					
217667_at	SEC14L1P1					
217665_at	ZNF813					
217501_at	CIAO1					
217500_at	TIAL1					
217498_at	GDF11					
217497_at	TYMP					
217496_s_at	IDE					
217495_x_at	CALCA					
217494_s_at	PTENP1					
217493_x_at	NCR2					
217491_x_at	COX7C					
217489_s_at	IL6R					
217488_x_at	PMS2P3					
217486_s_at	ZDHHC17					
217485_x_at	PMS2P1					
217484_at	CR1					
217483_at	FOLH1					
217481_x_at	SHISA6					
217479_at	SHISA6					
217478_s_at	HLA-DMA					
217477_at	PIP5K1B					
217475_s_at	LIMK2					
217474_at	LINC01482					
217473_x_at	SLC11A1					
217471_at	LINC01482					
217469_at	IGH					
217468_at	CYP2D6					
217465_at	NCKAP1					
217463_s_at	MYRF					
217462_at	MYRF					
217460_at	TNP2					
217457_s_at	RAP1GDS1					
217456_x_at	HLA-E					
217455_s_at	SSTR2					
217452_s_at	B3GALT2					
217450_at	AGFG2					
217448_s_at	TOX4					
217447_at	MAG					
217445_s_at	GART					
217442_at	CADM3-AS1					
217441_at	USP33					
217439_at	LOC101928278					
217437_s_at	TACC1					
217436_x_at	HLA-J					
217434_at	MC2R					
217433_at	TACC1					
217432_s_at	IDS					
217431_x_at	CYBB					
217430_x_at	COL1A1					
217428_s_at	COL10A1					
217427_s_at	HIRA					
217425_at	MC2R					
217422_s_at	CD22					
217421_at	PIWIL2					
217420_s_at	POLR2A					
217419_x_at	AGRN					
217418_x_at	MS4A1					
217417_at	MYO5A					
217415_at	POLR2A					
217413_s_at	TNXB					
217411_s_at	RREB1					
217410_at	AGRN					
217408_at	MRPS18B					
217407_x_at	PPIL2					
217405_x_at	GPLD1					
217404_s_at	COL2A1					
217403_s_at	ZNF227					
217398_x_at	GAPDH					
217397_at	YME1L1					
217395_at	MT4					
217393_x_at	UBE2NL					
217389_s_at	ATF5					
217388_s_at	KYNU					
217387_at	CAPN6					
217383_at	PGK1					
217381_s_at	TARP					
217380_s_at	ADD3-AS1					
217377_x_at	NTRK3					
217376_at	LOC100289473					
217373_x_at	MDM2					
217371_s_at	IL15					
217370_x_at	FUS					
217369_at	IGHG1					
217367_s_at	ZHX3					
217365_at	PRAMEF11					
217362_x_at	HLA-DRB6					
217359_s_at	NCAM1					
217358_at	DNAJC16					
217356_s_at	PGK1					
217354_s_at	HPS1					
217349_s_at	PRICKLE3					
217348_x_at	ARHGEF15					
217342_x_at	LOC55338					
217341_at	DNM1					
217338_at	KRT19P2					
217335_at	LOC55338					
217334_at	OR2J3					
217332_at	CTAGE11P					
217330_at	DISC1					
217328_at	IL23A					
217325_at	KRT3					
217323_at	HLA-DRB6					
217321_x_at	ATXN3					
217316_at	OR7A10					
217315_s_at	KLK13					
217312_s_at	COL7A1					
217310_s_at	FOXJ3					
217309_s_at	DSCR3					
217308_at	OR1F2P					
217307_at	ACO2					
217305_s_at	ADCY10					
217304_at	SHMT1					
217303_s_at	ADRB3					
217302_at	OR2F2					
217301_x_at	RBBP4					
217299_s_at	NBN					
217298_at	RPS14					
217297_s_at	MYO9B					
217295_at	MUC8					
217294_s_at	ENO1					
217292_at	MTMR7					
217291_at	CEACAM5					
217289_s_at	SLC37A4					
217287_s_at	TRPC6					
217286_s_at	NDRG3					
217284_x_at	SERHL2					
217282_at	MAN1A2					
217280_x_at	GABRA5					
217279_x_at	MMP14					
217276_x_at	SERHL2					
217274_x_at	MYL4					
217273_at	PRAMEF10					
217272_s_at	SERPINB13					
217270_s_at	DYRK1B					
217269_s_at	TMPRSS15					
217268_at	RAB7A					
217267_s_at	RAB7A					
217266_at	RPL15					
217264_s_at	SCNN1A					
217262_s_at	CELSR1					
217258_x_at	IGLV1-44					
217257_at	SH3BP2					
217254_s_at	EPO					
217253_at	SH3BP2					
217250_s_at	CHD5					
217248_s_at	SLC7A8					
217245_at	DIAPH2-AS1					
217242_at	ZNF154					
217240_at	SIRPB1					
217238_s_at	ALDOB					
217234_s_at	EZR					
217232_x_at	HBB					
217231_s_at	MAST1					
217230_at	EZR					
217229_at	ASB4					
217228_s_at	ASB4					
217227_x_at	IGLV1-44					
217226_s_at	SFXN3					
217223_s_at	BCR					
217222_at	IGHG1					
217221_x_at	RBM10					
217220_at	LOC100287387					
217219_at	DKFZP434A062					
217218_at	WAPL					
217216_x_at	MLH3					
217214_s_at	SLC6A2					
217213_at	SLC6A2					
217212_s_at	IL9R					
217209_at	CEACAM3					
217208_s_at	DLG1					
217207_s_at	BTNL3					
217204_at	MTRF1L					
217202_s_at	GLUL					
217201_at	RASAL2					
217200_x_at	CYB561					
217199_s_at	STAT2					
217197_x_at	N4BP2L1					
217196_s_at	CAMSAP2					
217194_at	RASAL2					
217192_s_at	PRDM1					
217190_x_at	ESR1					
217189_s_at	SMG7					
217188_s_at	C14orf1					
217187_at	MUC5AC					
217186_at	ZNF259P1					
217184_s_at	LTK					
217182_at	MUC5AC					
217178_at	RARG					
217177_s_at	PTPRB					
217176_s_at	ZFX					
217175_at	UGT2B15					
217174_s_at	APC2					
216551_x_at	PLCG1					
216550_x_at	ANKRD12					
216549_s_at	TBC1D22B					
216548_x_at	HMGB3P1					
216546_s_at	CHI3L1					
216540_at	YME1L1					
216539_at	ATXN3L					
216537_s_at	SIGLEC7					
216536_at	OR7E19P					
216533_at	PCCA					
216527_at	HCG18					
216526_x_at	HLA-C					
216525_x_at	PMS2P3					
216522_at	OR2B6					
216521_s_at	BRCC3					
216520_s_at	TPT1					
216519_s_at	PROSC					
216517_at	IGKC					
216515_x_at	MIR1244-3					
216513_at	DCT					
216512_s_at	DCT					
216511_s_at	TCF7L2					
216509_x_at	MLLT10					
216507_at	TAPT1					
216506_x_at	MLLT10					
216504_s_at	SLC39A8					
216503_s_at	MLLT10					
216502_at	ISG20L2					
216501_at	VAC14					
216499_at	LOC101929073					
216493_s_at	IGF2BP3					
216492_at	KIR3DX1					
216491_x_at	IGHM					
216488_s_at	ATP11A					
216486_x_at	ZNF79					
216485_s_at	TPSAB1					
216483_s_at	MYDGF					
216482_x_at	ZNF79					
216481_at	GRIP2					
216480_x_at	MLLT10					
216470_x_at	PRSS2					
216469_at	LOC441666					
216468_s_at	ZNF682					
216466_at	NAV3					
216464_x_at	PTGDR2					
216460_at	LOC101927181					
216459_x_at	DDR1-AS1					
216458_at	PQLC3					
216457_s_at	SF3A1					
216455_at	LOC101927181					
216454_at	TRMT1					
216453_at	ZNF287					
216452_at	TRPM3					
216451_at	STK38					
216450_x_at	HSP90B1					
216449_x_at	HSP90B1					
216445_at	PRDM2					
216442_x_at	FN1					
216439_at	TNK2					
216438_s_at	TMSB4X					
216436_at	PIK3R4					
216435_at	MAP2K5					
216434_at	TTC38					
216433_s_at	PRDM2					
216432_at	SLC28A2					
216430_x_at	IGLV1-44					
216428_x_at	KIR3DX1					
216427_at	TMEM92-AS1					
216424_at	CD4					
216419_at	CROCC					
216417_x_at	HOXB9					
216415_at	DNAH3					
216409_at	ACSL6					
216408_at	OR2B2					
216407_at	VAC14					
216404_at	ATXN8OS					
216403_at	SP3P					
216402_at	SEC14L4					
216399_s_at	SCAPER					
216398_at	GYPB					
216396_s_at	EI24					
216395_at	FBXL18					
216393_at	C10orf12					
216392_s_at	SEC23IP					
216390_at	LCAT					
216389_s_at	DCAF11					
216388_s_at	LTB4R					
216386_at	LOC220077					
216385_at	LOC220077					
216382_s_at	KMT2D					
216381_x_at	AKR7A3					
216379_x_at	CD24					
216377_x_at	ALPPL2					
216375_s_at	ETV5					
216373_at	TAPT1					
216370_s_at	TKTL1					
216368_s_at	COL4A3					
216367_at	COL4A3					
216364_s_at	AFF2					
216361_s_at	KAT6A					
216360_x_at	RRP12					
216359_at	MUC7					
216357_at	SNX1					
216356_x_at	BAIAP3					
216355_at	PCDHB17P					
216352_x_at	PCDHGA3					
216350_s_at	ZNF10					
216349_at	DGKH					
216347_s_at	PPP1R13B					
216346_at	SEC14L3					
216345_at	ZSWIM8					
216344_at	NPHP4					
216341_s_at	GNRHR					
216340_s_at	CYP2A7P1					
216338_s_at	YIPF3					
216336_x_at	MT1E					
216334_s_at	CYP2A7P1					
216332_at	POU6F1					
216331_at	ITGA7					
216330_s_at	POU6F1					
216328_at	SIGLEC8					
216327_s_at	SIGLEC8					
216326_s_at	HDAC3					
216322_at	CD58					
216321_s_at	NR3C1					
216320_x_at	MST1					
216318_at	IGH					
216314_at	CRISP1					
216313_at	PCDHB17P					
216312_at	ATP2B3					
216311_at	OVOL3					
216310_at	TAOK1					
216309_x_at	JRK					
216308_x_at	GRHPR					
216307_at	DGKB					
216239_at	BBS9					
216238_s_at	FGB					
216237_s_at	MCM5					
216235_s_at	EDNRA					
216234_s_at	PRKACA					
216233_at	CD163					
216232_s_at	GCN1					
216231_s_at	B2M					
216230_x_at	SMPD1					
216228_s_at	WDHD1					
216226_at	TAF4B					
216224_s_at	HDAC6					
216223_at	CPN2					
216222_s_at	MYO10					
216221_s_at	PUM2					
216220_s_at	ADORA1					
216219_at	AQP6					
216218_s_at	PLCL2					
216217_at	PLCL2					
216216_at	SLIT3					
216215_s_at	RBFOX2					
216213_at	NEK1					
216210_x_at	TRIOBP					
216209_at	LINC00939					
216208_s_at	ATF6B					
216206_x_at	MAP2K7					
216205_s_at	MFN2					
216204_at	COMT					
216203_at	SPTLC2					
216202_s_at	SPTLC2					
216200_at	PLEKHM1					
216199_s_at	MAP3K4					
216195_at	ANK2					
216194_s_at	TBCB					
216192_at	FABP7					
216190_x_at	ITGB1					
216188_at	MYCNOS					
216185_at	FUT9					
216184_s_at	RIMS1					
216183_at	TGM2					
216182_at	SYNJ2					
216181_at	SYNJ2					
216180_s_at	SYNJ2					
216178_x_at	ITGB1					
216176_at	HCRP1					
216174_at	HCRP1					
216167_at	LRRN2					
216165_at	GARNL3					
216164_at	LRRN2					
216162_at	SBNO1					
216161_at	SBNO1					
216156_at	RECK					
216153_x_at	RECK					
216149_at	LRRC37BP1					
216139_s_at	MAPK8IP3					
216137_s_at	MAPK8IP3					
216135_at	IQCK					
216134_at	FRMD4B					
216133_at	YME1L1					
216131_at	FRMD4B					
216129_at	ATP9A					
216128_at	TBCD					
216127_at	PDIA2					
216126_at	LINC00663					
216125_s_at	RANBP9					
216120_s_at	ATP2B2					
216119_s_at	SPEF1					
216117_at	EXOSC2					
216115_at	NF1					
216114_at	NCKIPSD					
216113_at	ABI2					
216111_x_at	PMS2P3					
216109_at	MED13L					
216108_at	LOC105373738					
216107_at	LOC100129503					
216106_at	LOC145678					
216105_x_at	PTPA					
216103_at	ACOT11					
216102_at	PHLDB1					
216100_s_at	TOR1AIP1					
216099_at	HTR7P1					
217663_at	ZNF234					
217661_x_at	SIX5					
217660_at	MYH14					
217658_at	THAP3					
217637_at	KCNB1					
217636_at	POLG					
217635_s_at	POLG					
217634_at	SVIL					
217633_at	URB1					
217632_at	GNL3L					
217630_at	ANGEL2					
217628_at	CLIC5					
217627_at	ZNF573					
217625_x_at	LINC00963					
217624_at	PDAP1					
217623_at	MYLK3					
217622_at	RHBDD3					
217621_at	SLC6A2					
217620_s_at	PIK3CB					
217618_x_at	HUS1					
217614_at	ARHGAP45					
217613_at	TMEM144					
217612_at	TIMM50					
217611_at	ERICH1					
217610_at	SPDYE2					
217608_at	SREK1IP1					
217607_x_at	EIF4G2					
217605_at	USP27X					
217603_at	ATP6V0A2					
217602_at	PPIA					
217601_at	NUP188					
217600_at	SCUBE3					
217599_s_at	MDFIC					
217598_at	CINP					
217597_x_at	RAB40B					
217596_at	UPF3A					
217595_at	GSPT1					
217594_at	ZCCHC11					
217593_at	ZSCAN18					
217592_at	ZSWIM1					
217591_at	SKIL					
217590_s_at	TRPA1					
217589_at	RAB40A					
217585_at	NEBL					
217584_at	NPC1					
217576_x_at	SOS2					
